time,ld,pv,c_grid_in,c_grid_out
 03/25  14:00:00,4.681504582,0.726760761,0.1781,0
 03/25  15:00:00,4.681504582,0.599185869,0.1781,0
 03/25  16:00:00,4.681504582,0.422310434,0.1781,0
 03/25  17:00:00,3.856496539,0.203613814,0.1781,0
 03/25  18:00:00,1.925018768,0.034851418,0.1781,0
 03/25  19:00:00,3.460352102,0,0.1781,0
 03/25  20:00:00,4.228018768,0,0.1781,0
 03/25  21:00:00,4.228018768,0,0.1781,0
 03/25  22:00:00,4.228018768,0,0.1781,0
 03/25  23:00:00,4.228018768,0,0.1781,0
 03/25  24:00:00,4.228018768,0,0.1781,0
 03/26  01:00:00,4.228018768,0,0.1337,0
 03/26  02:00:00,4.228018768,0,0.1337,0
 03/26  03:00:00,4.228018768,0,0.1337,0
 03/26  04:00:00,4.228018768,0,0.1337,0
 03/26  05:00:00,4.228018768,0,0.1337,0
 03/26  06:00:00,4.228018768,0,0.1337,0
 03/26  07:00:00,1.925018768,0.029216718,0.1337,0
 03/26  08:00:00,1.925018768,0.216920638,0.1337,0
 03/26  09:00:00,1.925018768,0.439145308,0.1781,0
 03/26  10:00:00,1.925018768,0.626930612,0.1781,0
 03/26  11:00:00,1.925018768,0.745895562,0.1781,0
 03/26  12:00:00,1.925018768,0.774726063,0.1781,0
 03/26  13:00:00,1.925018768,0.7744808,0.1781,0
 03/26  14:00:00,1.925018768,0.710966411,0.1781,0
 03/26  15:00:00,1.925018768,0.584013277,0.1781,0
 03/26  16:00:00,1.925018768,0.40607715,0.1781,0
 03/26  17:00:00,1.925018768,0.197400148,0.1781,0
 03/26  18:00:00,1.925018768,0.03938253,0.1781,0
 03/26  19:00:00,3.460352102,0,0.1781,0
 03/26  20:00:00,4.228018768,0,0.1781,0
 03/26  21:00:00,4.228018768,0,0.1781,0
 03/26  22:00:00,4.228018768,0,0.1781,0
 03/26  23:00:00,4.228018768,0,0.1781,0
 03/26  24:00:00,4.228018768,0,0.1781,0
 03/27  01:00:00,4.778024131,0,0.1337,0
 03/27  02:00:00,4.778024131,0,0.1337,0
 03/27  03:00:00,4.778024131,0,0.1337,0
 03/27  04:00:00,4.778024131,0,0.1337,0
 03/27  05:00:00,5.053026812,0,0.1337,0
 03/27  06:00:00,6.984504582,0,0.1337,0
 03/27  07:00:00,5.781515307,0.00887184,0.1337,0
 03/27  08:00:00,11.83157429,0.044524816,0.1337,0
 03/27  09:00:00,11.83157429,0.085884128,0.1781,0
 03/27  10:00:00,11.83157429,0.127921035,0.1781,0
 03/27  11:00:00,11.8327587,0.172746164,0.1781,0
 03/27  12:00:00,11.28156893,0.239530927,0.1781,0
 03/27  13:00:00,11.83943988,0.354687417,0.1781,0
 03/27  14:00:00,11.83157429,0.595602951,0.1781,0
 03/27  15:00:00,11.83157429,0.554851859,0.1781,0
 03/27  16:00:00,11.83157429,0.387829178,0.1781,0
 03/27  17:00:00,7.431531394,0.181933866,0.1781,0
 03/27  18:00:00,5.781515307,0.043306105,0.1781,0
 03/27  19:00:00,7.31684864,0,0.1781,0
 03/27  20:00:00,7.534509945,0,0.1781,0
 03/27  21:00:00,7.534509945,0,0.1781,0
 03/27  22:00:00,5.053026812,0,0.1781,0
 03/27  23:00:00,4.778024131,0,0.1781,0
 03/27  24:00:00,4.778024131,0,0.1781,0
 03/28  01:00:00,4.778024131,0,0.1337,0
 03/28  02:00:00,4.778024131,0,0.1337,0
 03/28  03:00:00,4.778024131,0,0.1337,0
 03/28  04:00:00,4.778024131,0,0.1337,0
 03/28  05:00:00,5.053026812,0,0.1337,0
 03/28  06:00:00,6.984504582,0,0.1337,0
 03/28  07:00:00,5.781515307,0.02429796,0.1337,0
 03/28  08:00:00,11.83185104,0.174535249,0.1337,0
 03/28  09:00:00,11.831837,0.344751162,0.1781,0
 03/28  10:00:00,11.83240789,0.503470105,0.1781,0
 03/28  11:00:00,11.83303062,0.638377437,0.1781,0
 03/28  12:00:00,11.29158997,0.716560223,0.1781,0
 03/28  13:00:00,11.92216627,0.717298181,0.1781,0
 03/28  14:00:00,11.91411913,0.645356531,0.1781,0
 03/28  15:00:00,11.8935072,0.544501531,0.1781,0
 03/28  16:00:00,11.86779646,0.339008324,0.1781,0
 03/28  17:00:00,7.431531394,0.177050954,0.1781,0
 03/28  18:00:00,5.781515307,0.025338305,0.1781,0
 03/28  19:00:00,7.31684864,0,0.1781,0
 03/28  20:00:00,7.534509945,0,0.1781,0
 03/28  21:00:00,7.534509945,0,0.1781,0
 03/28  22:00:00,5.053026812,0,0.1781,0
 03/28  23:00:00,4.778024131,0,0.1781,0
 03/28  24:00:00,4.778024131,0,0.1781,0
 03/29  01:00:00,4.778024131,0,0.1337,0
 03/29  02:00:00,4.778024131,0,0.1337,0
 03/29  03:00:00,4.778024131,0,0.1337,0
 03/29  04:00:00,4.778024131,0,0.1337,0
 03/29  05:00:00,5.053026812,0,0.1337,0
 03/29  06:00:00,6.984504582,0,0.1337,0
 03/29  07:00:00,5.781515307,0.034753755,0.1337,0
 03/29  08:00:00,11.83157429,0.245982268,0.1337,0
 03/29  09:00:00,11.83157429,0.472994558,0.1781,0
 03/29  10:00:00,11.83157429,0.629405984,0.1781,0
 03/29  11:00:00,11.83157429,0.749128041,0.1781,0
 03/29  12:00:00,11.28156893,0.744364173,0.1781,0
 03/29  13:00:00,11.83593468,0.75421282,0.1781,0
 03/29  14:00:00,11.83157429,0.520045349,0.1781,0
 03/29  15:00:00,11.83420231,0.483134201,0.1781,0
 03/29  16:00:00,11.83157429,0.343113081,0.1781,0
 03/29  17:00:00,7.431531394,0.130049918,0.1781,0
 03/29  18:00:00,5.781515307,0.035390602,0.1781,0
 03/29  19:00:00,7.31684864,0,0.1781,0
 03/29  20:00:00,7.534509945,0,0.1781,0
 03/29  21:00:00,7.534509945,0,0.1781,0
 03/29  22:00:00,5.053026812,0,0.1781,0
 03/29  23:00:00,4.778024131,0,0.1781,0
 03/29  24:00:00,4.778024131,0,0.1781,0
 03/30  01:00:00,4.778024131,0,0.1337,0
 03/30  02:00:00,4.778024131,0,0.1337,0
 03/30  03:00:00,4.778024131,0,0.1337,0
 03/30  04:00:00,4.778024131,0,0.1337,0
 03/30  05:00:00,5.053026812,0,0.1337,0
 03/30  06:00:00,6.600671249,0,0.1337,0
 03/30  07:00:00,5.781515307,0.013305735,0.1337,0
 03/30  08:00:00,11.83221976,0.047410338,0.1337,0
 03/30  09:00:00,11.83157429,0.082852075,0.1781,0
 03/30  10:00:00,11.83157429,0.111328116,0.1781,0
 03/30  11:00:00,11.83202109,0.12268837,0.1781,0
 03/30  12:00:00,11.28156893,0.135474652,0.1781,0
 03/30  13:00:00,11.83303429,0.151928747,0.1781,0
 03/30  14:00:00,11.83157429,0.140712187,0.1781,0
 03/30  15:00:00,11.83157429,0.207191366,0.1781,0
 03/30  16:00:00,11.83157429,0.233247143,0.1781,0
 03/30  17:00:00,7.431531394,0.114244066,0.1781,0
 03/30  18:00:00,5.781515307,0.045677998,0.1781,0
 03/30  19:00:00,7.31684864,0,0.1781,0
 03/30  20:00:00,7.534509945,0,0.1781,0
 03/30  21:00:00,7.534509945,0,0.1781,0
 03/30  22:00:00,5.053026812,0,0.1781,0
 03/30  23:00:00,4.778024131,0,0.1781,0
 03/30  24:00:00,4.778024131,0,0.1781,0
 03/31  01:00:00,4.778024131,0,0.1337,0
 03/31  02:00:00,4.778024131,0,0.1337,0
 03/31  03:00:00,4.778024131,0,0.1337,0
 03/31  04:00:00,4.778024131,0,0.1337,0
 03/31  05:00:00,5.053026812,0,0.1337,0
 03/31  06:00:00,6.600671249,0,0.1337,0
 03/31  07:00:00,5.781515307,0.029403026,0.1337,0
 03/31  08:00:00,11.83417043,0.103190873,0.1337,0
 03/31  09:00:00,11.83157429,0.297705479,0.1781,0
 03/31  10:00:00,11.83157429,0.600895225,0.1781,0
 03/31  11:00:00,11.83157429,0.742561016,0.1781,0
 03/31  12:00:00,11.28156893,0.699940483,0.1781,0
 03/31  13:00:00,11.83969517,0.571269873,0.1781,0
 03/31  14:00:00,11.83157429,0.394697624,0.1781,0
 03/31  15:00:00,11.83157429,0.270781991,0.1781,0
 03/31  16:00:00,11.83157429,0.379297499,0.1781,0
 03/31  17:00:00,7.431850567,0.211425712,0.1781,0
 03/31  18:00:00,5.781515307,0.06681778,0.1781,0
 03/31  19:00:00,6.933015307,0,0.1781,0
 03/31  20:00:00,7.534509945,0,0.1781,0
 03/31  21:00:00,7.534509945,0,0.1781,0
 03/31  22:00:00,5.053026812,0,0.1781,0
 03/31  23:00:00,4.778024131,0,0.1781,0
 03/31  24:00:00,4.778024131,0,0.1781,0
 04/01  01:00:00,4.228018768,0,0.1337,0
 04/01  02:00:00,4.228018768,0,0.1337,0
 04/01  03:00:00,4.228018768,0,0.1337,0
 04/01  04:00:00,4.228018768,0,0.1337,0
 04/01  05:00:00,4.228018768,0,0.1337,0
 04/01  06:00:00,6.600671249,0,0.1337,0
 04/01  07:00:00,4.681504582,0.018085652,0.1337,0
 04/01  08:00:00,6.331520669,0.053208814,0.1337,0
 04/01  09:00:00,6.331797522,0.139049105,0.1781,0
 04/01  10:00:00,6.331850131,0.168272857,0.1781,0
 04/01  11:00:00,6.334066499,0.58356075,0.1781,0
 04/01  12:00:00,4.681504582,0.715354982,0.1781,0
 04/01  13:00:00,4.794086318,0.617123836,0.1781,0
 04/01  14:00:00,4.875498659,0.587063999,0.1781,0
 04/01  15:00:00,4.913722356,0.595547305,0.1781,0
 04/01  16:00:00,4.948660527,0.32349182,0.1781,0
 04/01  17:00:00,4.092149409,0.229772294,0.1781,0
 04/01  18:00:00,1.925018768,0.052333589,0.1781,0
 04/01  19:00:00,3.076518768,0,0.1781,0
 04/01  20:00:00,4.228018768,0,0.1781,0
 04/01  21:00:00,4.228018768,0,0.1781,0
 04/01  22:00:00,4.228018768,0,0.1781,0
 04/01  23:00:00,4.228018768,0,0.1781,0
 04/01  24:00:00,4.228018768,0,0.1781,0
 04/02  01:00:00,4.228018768,0,0.1337,0
 04/02  02:00:00,4.228018768,0,0.1337,0
 04/02  03:00:00,4.228018768,0,0.1337,0
 04/02  04:00:00,4.228018768,0,0.1337,0
 04/02  05:00:00,4.228018768,0,0.1337,0
 04/02  06:00:00,3.844185435,0,0.1337,0
 04/02  07:00:00,1.925018768,0.010607584,0.1337,0
 04/02  08:00:00,1.925018768,0.073894721,0.1337,0
 04/02  09:00:00,1.925018768,0.077987492,0.1781,0
 04/02  10:00:00,1.925018768,0.114805899,0.1781,0
 04/02  11:00:00,1.925018768,0.137167778,0.1781,0
 04/02  12:00:00,1.925018768,0.182888067,0.1781,0
 04/02  13:00:00,1.925018768,0.287014714,0.1781,0
 04/02  14:00:00,1.925018768,0.15788146,0.1781,0
 04/02  15:00:00,1.925018768,0.147366332,0.1781,0
 04/02  16:00:00,1.925018768,0.108380814,0.1781,0
 04/02  17:00:00,1.925018768,0.080038303,0.1781,0
 04/02  18:00:00,1.925018768,0.031039926,0.1781,0
 04/02  19:00:00,3.076518768,0,0.1781,0
 04/02  20:00:00,4.228018768,0,0.1781,0
 04/02  21:00:00,4.228018768,0,0.1781,0
 04/02  22:00:00,4.228018768,0,0.1781,0
 04/02  23:00:00,4.228018768,0,0.1781,0
 04/02  24:00:00,4.228018768,0,0.1781,0
 04/03  01:00:00,4.778024131,0,0.1337,0
 04/03  02:00:00,4.778024131,0,0.1337,0
 04/03  03:00:00,4.778024131,0,0.1337,0
 04/03  04:00:00,4.778024131,0,0.1337,0
 04/03  05:00:00,5.053026812,0,0.1337,0
 04/03  06:00:00,6.640850917,0,0.1337,0
 04/03  07:00:00,5.781515307,0.060042818,0.1337,0
 04/03  08:00:00,11.87033753,0.296850752,0.1337,0
 04/03  09:00:00,11.83405983,0.299110408,0.1781,0
 04/03  10:00:00,11.83157429,0.578671096,0.1781,0
 04/03  11:00:00,11.83157429,0.751212628,0.1781,0
 04/03  12:00:00,11.28156893,0.783057218,0.1781,0
 04/03  13:00:00,11.84171175,0.625774621,0.1781,0
 04/03  14:00:00,11.83157429,0.549603292,0.1781,0
 04/03  15:00:00,11.83157429,0.429015127,0.1781,0
 04/03  16:00:00,11.83157429,0.245782333,0.1781,0
 04/03  17:00:00,7.431531394,0.17012386,0.1781,0
 04/03  18:00:00,5.781515307,0.045941484,0.1781,0
 04/03  19:00:00,6.933015307,0,0.1781,0
 04/03  20:00:00,7.534509945,0,0.1781,0
 04/03  21:00:00,7.534509945,0,0.1781,0
 04/03  22:00:00,5.053026812,0,0.1781,0
 04/03  23:00:00,4.778024131,0,0.1781,0
 04/03  24:00:00,4.778024131,0,0.1781,0
 04/04  01:00:00,4.778024131,0,0.1337,0
 04/04  02:00:00,4.778024131,0,0.1337,0
 04/04  03:00:00,4.778024131,0,0.1337,0
 04/04  04:00:00,4.778024131,0,0.1337,0
 04/04  05:00:00,5.053026812,0,0.1337,0
 04/04  06:00:00,6.219142895,0,0.1337,0
 04/04  07:00:00,5.781515307,0.025332867,0.1337,0
 04/04  08:00:00,11.83242763,0.051417345,0.1337,0
 04/04  09:00:00,11.83255686,0.090596793,0.1781,0
 04/04  10:00:00,11.83157429,0.124619462,0.1781,0
 04/04  11:00:00,11.83157429,0.294557147,0.1781,0
 04/04  12:00:00,11.29014628,0.3029426,0.1781,0
 04/04  13:00:00,11.95030058,0.330034587,0.1781,0
 04/04  14:00:00,12.01256682,0.276163711,0.1781,0
 04/04  15:00:00,12.06661105,0.280619775,0.1781,0
 04/04  16:00:00,12.02981406,0.227917585,0.1781,0
 04/04  17:00:00,7.432664117,0.166061291,0.1781,0
 04/04  18:00:00,5.781515307,0.038875218,0.1781,0
 04/04  19:00:00,6.933015307,0,0.1781,0
 04/04  20:00:00,7.534509945,0,0.1781,0
 04/04  21:00:00,7.534509945,0,0.1781,0
 04/04  22:00:00,5.053026812,0,0.1781,0
 04/04  23:00:00,4.778024131,0,0.1781,0
 04/04  24:00:00,4.778024131,0,0.1781,0
 04/05  01:00:00,4.778024131,0,0.1337,0
 04/05  02:00:00,4.778024131,0,0.1337,0
 04/05  03:00:00,4.778024131,0,0.1337,0
 04/05  04:00:00,4.778024131,0,0.1337,0
 04/05  05:00:00,5.053026812,0,0.1337,0
 04/05  06:00:00,6.234926751,0,0.1337,0
 04/05  07:00:00,5.781515307,0.022625316,0.1337,0
 04/05  08:00:00,11.84384846,0.062926574,0.1337,0
 04/05  09:00:00,11.83258887,0.490597299,0.1781,0
 04/05  10:00:00,11.83157429,0.539210206,0.1781,0
 04/05  11:00:00,11.84933532,0.678722008,0.1781,0
 04/05  12:00:00,11.31359092,0.748656959,0.1781,0
 04/05  13:00:00,11.85505756,0.614544552,0.1781,0
 04/05  14:00:00,11.83157429,0.662987718,0.1781,0
 04/05  15:00:00,11.83157429,0.604893635,0.1781,0
 04/05  16:00:00,11.83157429,0.433418333,0.1781,0
 04/05  17:00:00,7.431531394,0.221883308,0.1781,0
 04/05  18:00:00,5.781515307,0.060063979,0.1781,0
 04/05  19:00:00,6.933015307,0,0.1781,0
 04/05  20:00:00,7.534509945,0,0.1781,0
 04/05  21:00:00,7.534509945,0,0.1781,0
 04/05  22:00:00,5.053026812,0,0.1781,0
 04/05  23:00:00,4.778024131,0,0.1781,0
 04/05  24:00:00,4.778024131,0,0.1781,0
 04/06  01:00:00,4.778024131,0,0.1337,0
 04/06  02:00:00,4.778024131,0,0.1337,0
 04/06  03:00:00,4.778024131,0,0.1337,0
 04/06  04:00:00,4.778024131,0,0.1337,0
 04/06  05:00:00,5.053026812,0,0.1337,0
 04/06  06:00:00,6.222887446,0,0.1337,0
 04/06  07:00:00,5.781515307,0.027015476,0.1337,0
 04/06  08:00:00,11.83795555,0.146702319,0.1337,0
 04/06  09:00:00,11.83244169,0.099997674,0.1781,0
 04/06  10:00:00,11.83157429,0.644289462,0.1781,0
 04/06  11:00:00,11.83157429,0.714055666,0.1781,0
 04/06  12:00:00,11.28156893,0.771291033,0.1781,0
 04/06  13:00:00,11.85360113,0.768675939,0.1781,0
 04/06  14:00:00,11.8473052,0.39269623,0.1781,0
 04/06  15:00:00,11.92133968,0.128462738,0.1781,0
 04/06  16:00:00,12.02877733,0.14186692,0.1781,0
 04/06  17:00:00,7.431531394,0.144791127,0.1781,0
 04/06  18:00:00,5.781515307,0.075011187,0.1781,0
 04/06  19:00:00,6.933015307,0,0.1781,0
 04/06  20:00:00,7.534509945,0,0.1781,0
 04/06  21:00:00,7.534509945,0,0.1781,0
 04/06  22:00:00,5.053026812,0,0.1781,0
 04/06  23:00:00,4.778024131,0,0.1781,0
 04/06  24:00:00,4.778024131,0,0.1781,0
 04/07  01:00:00,4.778024131,0,0.1337,0
 04/07  02:00:00,4.778024131,0,0.1337,0
 04/07  03:00:00,4.778024131,0,0.1337,0
 04/07  04:00:00,4.778024131,0,0.1337,0
 04/07  05:00:00,5.053026812,0,0.1337,0
 04/07  06:00:00,6.226090216,0.000659033,0.1337,0
 04/07  07:00:00,5.782140212,0.041714976,0.1337,0
 04/07  08:00:00,11.83902054,0.080895171,0.1337,0
 04/07  09:00:00,11.86049205,0.138267709,0.1781,0
 04/07  10:00:00,11.87269774,0.179971674,0.1781,0
 04/07  11:00:00,11.85815299,0.239833405,0.1781,0
 04/07  12:00:00,11.29235554,0.247660079,0.1781,0
 04/07  13:00:00,11.99544804,0.287436241,0.1781,0
 04/07  14:00:00,11.99130038,0.151104937,0.1781,0
 04/07  15:00:00,11.99439463,0.146423569,0.1781,0
 04/07  16:00:00,11.97529748,0.182097098,0.1781,0
 04/07  17:00:00,7.431531394,0.146103289,0.1781,0
 04/07  18:00:00,5.781515307,0.058523077,0.1781,0
 04/07  19:00:00,6.549181974,0,0.1781,0
 04/07  20:00:00,7.534509945,0,0.1781,0
 04/07  21:00:00,7.534509945,0,0.1781,0
 04/07  22:00:00,5.053026812,0,0.1781,0
 04/07  23:00:00,4.778024131,0,0.1781,0
 04/07  24:00:00,4.778024131,0,0.1781,0
 04/08  01:00:00,4.228018768,0,0.1337,0
 04/08  02:00:00,4.228018768,0,0.1337,0
 04/08  03:00:00,4.228018768,0,0.1337,0
 04/08  04:00:00,4.228018768,0,0.1337,0
 04/08  05:00:00,4.228018768,0,0.1337,0
 04/08  06:00:00,6.224301582,0.000425874,0.1337,0
 04/08  07:00:00,4.681504582,0.017547956,0.1337,0
 04/08  08:00:00,6.332094839,0.065815017,0.1337,0
 04/08  09:00:00,6.331520669,0.097285188,0.1781,0
 04/08  10:00:00,6.331520669,0.155954709,0.1781,0
 04/08  11:00:00,6.331520669,0.165856467,0.1781,0
 04/08  12:00:00,4.681504582,0.324402134,0.1781,0
 04/08  13:00:00,4.681504582,0.194695827,0.1781,0
 04/08  14:00:00,4.681504582,0.199351161,0.1781,0
 04/08  15:00:00,4.681504582,0.163421963,0.1781,0
 04/08  16:00:00,4.681504582,0.139122883,0.1781,0
 04/08  17:00:00,3.856496539,0.135362097,0.1781,0
 04/08  18:00:00,1.925018768,0.071694849,0.1781,0
 04/08  19:00:00,2.692685435,0,0.1781,0
 04/08  20:00:00,4.228018768,0,0.1781,0
 04/08  21:00:00,4.228018768,0,0.1781,0
 04/08  22:00:00,4.228018768,0,0.1781,0
 04/08  23:00:00,4.228018768,0,0.1781,0
 04/08  24:00:00,4.228018768,0,0.1781,0
 04/09  01:00:00,4.228018768,0,0.1337,0
 04/09  02:00:00,4.228018768,0,0.1337,0
 04/09  03:00:00,4.228018768,0,0.1337,0
 04/09  04:00:00,4.228018768,0,0.1337,0
 04/09  05:00:00,4.228018768,0,0.1337,0
 04/09  06:00:00,3.076518768,0.002111823,0.1337,0
 04/09  07:00:00,1.925018768,0.078903709,0.1337,0
 04/09  08:00:00,1.925018768,0.180431477,0.1337,0
 04/09  09:00:00,1.925018768,0.242714584,0.1781,0
 04/09  10:00:00,1.925018768,0.350564858,0.1781,0
 04/09  11:00:00,1.925018768,0.195266098,0.1781,0
 04/09  12:00:00,1.925018768,0.454382112,0.1781,0
 04/09  13:00:00,1.925018768,0.680161482,0.1781,0
 04/09  14:00:00,1.925018768,0.502399994,0.1781,0
 04/09  15:00:00,1.925018768,0.428207751,0.1781,0
 04/09  16:00:00,1.925018768,0.425324626,0.1781,0
 04/09  17:00:00,1.925018768,0.186111202,0.1781,0
 04/09  18:00:00,1.925018768,0.087286814,0.1781,0
 04/09  19:00:00,2.692685435,0,0.1781,0
 04/09  20:00:00,4.228018768,0,0.1781,0
 04/09  21:00:00,4.228018768,0,0.1781,0
 04/09  22:00:00,4.228018768,0,0.1781,0
 04/09  23:00:00,4.228018768,0,0.1781,0
 04/09  24:00:00,4.228018768,0,0.1781,0
 04/10  01:00:00,4.778024131,0,0.1337,0
 04/10  02:00:00,4.778024131,0,0.1337,0
 04/10  03:00:00,4.778024131,0,0.1337,0
 04/10  04:00:00,4.778024131,0,0.1337,0
 04/10  05:00:00,5.053026812,0,0.1337,0
 04/10  06:00:00,5.833004582,0,0.1337,0
 04/10  07:00:00,5.781515307,0.01959115,0.1337,0
 04/10  08:00:00,11.83157429,0.104047056,0.1337,0
 04/10  09:00:00,11.83157429,0.161498879,0.1781,0
 04/10  10:00:00,11.83157429,0.221408412,0.1781,0
 04/10  11:00:00,11.83157429,0.175469764,0.1781,0
 04/10  12:00:00,11.28156893,0.480371625,0.1781,0
 04/10  13:00:00,11.84347909,0.412672629,0.1781,0
 04/10  14:00:00,11.83157429,0.249674438,0.1781,0
 04/10  15:00:00,11.83157429,0.304146738,0.1781,0
 04/10  16:00:00,11.83157429,0.21283547,0.1781,0
 04/10  17:00:00,7.431531394,0.116307508,0.1781,0
 04/10  18:00:00,5.781515307,0.075229552,0.1781,0
 04/10  19:00:00,6.549181974,0,0.1781,0
 04/10  20:00:00,7.534509945,0,0.1781,0
 04/10  21:00:00,7.534509945,0,0.1781,0
 04/10  22:00:00,5.053026812,0,0.1781,0
 04/10  23:00:00,4.778024131,0,0.1781,0
 04/10  24:00:00,4.778024131,0,0.1781,0
 04/11  01:00:00,4.778024131,0,0.1337,0
 04/11  02:00:00,4.778024131,0,0.1337,0
 04/11  03:00:00,4.778024131,0,0.1337,0
 04/11  04:00:00,4.778024131,0,0.1337,0
 04/11  05:00:00,5.053026812,0,0.1337,0
 04/11  06:00:00,5.833004582,0.001755094,0.1337,0
 04/11  07:00:00,5.781515307,0.030972077,0.1337,0
 04/11  08:00:00,11.83157429,0.068329366,0.1337,0
 04/11  09:00:00,11.83157429,0.219573519,0.1781,0
 04/11  10:00:00,11.83157429,0.256181134,0.1781,0
 04/11  11:00:00,11.83157429,0.308290369,0.1781,0
 04/11  12:00:00,11.28221086,0.419420389,0.1781,0
 04/11  13:00:00,11.83400223,0.164050053,0.1781,0
 04/11  14:00:00,11.83157429,0.397484655,0.1781,0
 04/11  15:00:00,11.83982332,0.28741822,0.1781,0
 04/11  16:00:00,11.83157429,0.303339322,0.1781,0
 04/11  17:00:00,7.431531394,0.093769959,0.1781,0
 04/11  18:00:00,5.781515307,0.048766083,0.1781,0
 04/11  19:00:00,6.549181974,0,0.1781,0
 04/11  20:00:00,7.534509945,0,0.1781,0
 04/11  21:00:00,7.534509945,0,0.1781,0
 04/11  22:00:00,5.053026812,0,0.1781,0
 04/11  23:00:00,4.778024131,0,0.1781,0
 04/11  24:00:00,4.778024131,0,0.1781,0
 04/12  01:00:00,4.778024131,0,0.1337,0
 04/12  02:00:00,4.778024131,0,0.1337,0
 04/12  03:00:00,4.778024131,0,0.1337,0
 04/12  04:00:00,4.778024131,0,0.1337,0
 04/12  05:00:00,5.053026812,0,0.1337,0
 04/12  06:00:00,5.833004582,0.003882227,0.1337,0
 04/12  07:00:00,5.781515307,0.088599963,0.1337,0
 04/12  08:00:00,11.8321313,0.06431176,0.1337,0
 04/12  09:00:00,11.83157429,0.077781574,0.1781,0
 04/12  10:00:00,11.83157429,0.23600808,0.1781,0
 04/12  11:00:00,11.83157429,0.171757923,0.1781,0
 04/12  12:00:00,11.28156893,0.169190121,0.1781,0
 04/12  13:00:00,11.90647592,0.625852302,0.1781,0
 04/12  14:00:00,11.90547644,0.800446518,0.1781,0
 04/12  15:00:00,11.92841498,0.67455503,0.1781,0
 04/12  16:00:00,11.96680142,0.270691957,0.1781,0
 04/12  17:00:00,7.459247245,0.195169513,0.1781,0
 04/12  18:00:00,5.781515307,0.070941594,0.1781,0
 04/12  19:00:00,6.549181974,0,0.1781,0
 04/12  20:00:00,7.534509945,0,0.1781,0
 04/12  21:00:00,7.534509945,0,0.1781,0
 04/12  22:00:00,5.053026812,0,0.1781,0
 04/12  23:00:00,4.778024131,0,0.1781,0
 04/12  24:00:00,4.778024131,0,0.1781,0
 04/13  01:00:00,4.778024131,0,0.1337,0
 04/13  02:00:00,4.778024131,0,0.1337,0
 04/13  03:00:00,4.778024131,0,0.1337,0
 04/13  04:00:00,4.778024131,0,0.1337,0
 04/13  05:00:00,5.053026812,0,0.1337,0
 04/13  06:00:00,5.846199868,0.006637267,0.1337,0
 04/13  07:00:00,5.781515307,0.129418694,0.1337,0
 04/13  08:00:00,11.84141869,0.356308709,0.1337,0
 04/13  09:00:00,11.83245528,0.573952089,0.1781,0
 04/13  10:00:00,11.85676642,0.629347659,0.1781,0
 04/13  11:00:00,11.95548872,0.615343847,0.1781,0
 04/13  12:00:00,11.46813206,0.777477178,0.1781,0
 04/13  13:00:00,12.23206293,0.760904824,0.1781,0
 04/13  14:00:00,12.35337003,0.746811281,0.1781,0
 04/13  15:00:00,12.40762241,0.48848185,0.1781,0
 04/13  16:00:00,12.50426815,0.338013287,0.1781,0
 04/13  17:00:00,7.714743288,0.223830185,0.1781,0
 04/13  18:00:00,5.900968452,0.083277651,0.1781,0
 04/13  19:00:00,6.567938716,0,0.1781,0
 04/13  20:00:00,7.534509945,0,0.1781,0
 04/13  21:00:00,7.534509945,0,0.1781,0
 04/13  22:00:00,5.053026812,0,0.1781,0
 04/13  23:00:00,4.778024131,0,0.1781,0
 04/13  24:00:00,4.778024131,0,0.1781,0
 04/14  01:00:00,4.778024131,0,0.1337,0
 04/14  02:00:00,4.778024131,0,0.1337,0
 04/14  03:00:00,4.778024131,0,0.1337,0
 04/14  04:00:00,4.778024131,0,0.1337,0
 04/14  05:00:00,5.053026812,0,0.1337,0
 04/14  06:00:00,5.482478911,0.006289911,0.1337,0
 04/14  07:00:00,5.78500925,0.107190066,0.1337,0
 04/14  08:00:00,11.87735678,0.327107043,0.1337,0
 04/14  09:00:00,11.83595478,0.502619626,0.1781,0
 04/14  10:00:00,11.83157429,0.638743891,0.1781,0
 04/14  11:00:00,11.89232271,0.568897662,0.1781,0
 04/14  12:00:00,11.38784258,0.786168399,0.1781,0
 04/14  13:00:00,12.1918035,0.764886648,0.1781,0
 04/14  14:00:00,12.27045498,0.694852691,0.1781,0
 04/14  15:00:00,12.17273938,0.309382045,0.1781,0
